"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"277","RT @cpimspeak: It is one thing to convey acceptance of the verdict of the highest judicial body of the land, but that should not blind us t…",FALSE,0,NA,2019-11-25 15:26:19,FALSE,NA,"1198986279045566464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1952ramaswami1",37,TRUE,FALSE,NA,NA
"278","RT @OpIndia_com: Ever since the verdict was delivered, there has been continuous efforts to keep the Ayodhya verdict in the news.
https://t…",FALSE,0,NA,2019-11-25 15:25:59,FALSE,NA,"1198986195310501888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rajshri_mahtani",26,TRUE,FALSE,NA,NA
"279","RT @vijayrupanibjp: PM Modi: Country moving forward with fresh hopes after Ayodhya verdict
https://t.co/jbyamusdmY

via NaMo App",FALSE,0,NA,2019-11-25 15:25:38,FALSE,NA,"1198986108308049920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zxG6MyIb81zByF9",55,TRUE,FALSE,NA,NA
"280","RT @mkatju: Disillusion urself about judiciary. It has largely surrendered to executive as obvious from disgraceful Ayodhya verdict,sending…",FALSE,0,NA,2019-11-25 15:24:40,FALSE,NA,"1198985861788061703",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BinSaeed4u",653,TRUE,FALSE,NA,NA
"281","RT @siddarthpaim: What a great man he is !! #Respect 
Also greetings to my friends @BBTheorist @AyushNNA 
https://t.co/98UQTChJsr",FALSE,0,NA,2019-11-25 15:24:33,FALSE,NA,"1198985833438744577",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","samir_patil",2,TRUE,FALSE,NA,NA
"282","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 15:23:58,FALSE,NA,"1198985687216902144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","intellectroll",200,TRUE,FALSE,NA,NA
"283","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 15:23:54,FALSE,NA,"1198985671941054464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thisisayk",200,TRUE,FALSE,NA,NA
"284","RT @PawanKalyan: My heartfelt Congratulations! to 
‘India Ahead’ channel.Wishing you very best.

On most important day in Indian History -…",FALSE,0,NA,2019-11-25 15:23:54,FALSE,NA,"1198985671613927425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MSK293959",2745,TRUE,FALSE,NA,NA
"285","RT @AskAnshul: Sunni Waqf Board lawyer Zafaryab Jilani has said that Ayodhya verdict is against Sharia law

Earlier, Ex Vice President Hami…",FALSE,0,NA,2019-11-25 15:21:51,FALSE,NA,"1198985152455565314",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","subasishhalder",5298,TRUE,FALSE,NA,NA
"286","RT @OpIndia_com: Ever since the verdict was delivered, there has been continuous efforts to keep the Ayodhya verdict in the news.
https://t…",FALSE,0,NA,2019-11-25 15:20:57,FALSE,NA,"1198984925786996738",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","marwadicowboy",26,TRUE,FALSE,NA,NA
"287","RT @KotaNeelima: Political makings of an ‘amicable’ temple. Nine years ago, my report from Ayodhya in 2010 after Allahabad High Court verdi…",FALSE,0,NA,2019-11-25 15:20:13,FALSE,NA,"1198984741736894464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NareshKhute2",5,TRUE,FALSE,NA,NA
"288","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 15:18:12,FALSE,NA,"1198984235706540032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Firozmirkhan",200,TRUE,FALSE,NA,NA
"289","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 15:18:02,FALSE,NA,"1198984193230938114",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GorurVinay",200,TRUE,FALSE,NA,NA
"290","RT @jaiprakashshah2: PM Modi: Country moving forward with fresh hopes after Ayodhya verdict
https://t.co/V92PJCyXal

via NaMo App https://t…",FALSE,0,NA,2019-11-25 15:17:04,FALSE,NA,"1198983950997176326",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nk_satyam6",0,TRUE,FALSE,NA,NA
"291","RT @harriszargar: I write in @NewFrame_News how the Ayodhya verdict marks the moment of #India's slide into an illiberal majoritarian natio…",FALSE,0,NA,2019-11-25 15:16:46,FALSE,NA,"1198983874690342913",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RaymondSuttner",6,TRUE,FALSE,NA,NA
"292","RT @OpIndia_com: Ever since the verdict was delivered, there has been continuous efforts to keep the Ayodhya verdict in the news.
https://t…",FALSE,0,NA,2019-11-25 15:15:56,FALSE,NA,"1198983664513585152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Abhishek_Anjani",26,TRUE,FALSE,NA,NA
"293","RT @TheYadavPrince: PM Shri @narendramodi Ji : Country moving forward with fresh hopes after Ayodhya verdict
https://t.co/UsZrmpmscV",FALSE,0,NA,2019-11-25 15:15:30,FALSE,NA,"1198983554446675968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dharmesh8690",11,TRUE,FALSE,NA,NA
"294","RT @OpIndia_com: Ever since the verdict was delivered, there has been continuous efforts to keep the Ayodhya verdict in the news.
https://t…",FALSE,0,NA,2019-11-25 15:14:52,FALSE,NA,"1198983398007693313",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","toter666",26,TRUE,FALSE,NA,NA
"295","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 15:14:45,FALSE,NA,"1198983368714719237",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","riyazulkhaliq",200,TRUE,FALSE,NA,NA
"296","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 15:14:33,FALSE,NA,"1198983317980426241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zuhaib_Indian",200,TRUE,FALSE,NA,NA
"297","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 15:13:50,FALSE,NA,"1198983137428148225",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","d_s_thakur",200,TRUE,FALSE,NA,NA
"298","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 15:13:22,FALSE,NA,"1198983018687283200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ghulam439",200,TRUE,FALSE,NA,NA
"299","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 15:13:18,FALSE,NA,"1198983001817919488",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","YashicaDutt",200,TRUE,FALSE,NA,NA
"300","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 15:12:36,FALSE,NA,"1198982828354134018",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bmashraf74",200,TRUE,FALSE,NA,NA
"301","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 15:12:33,FALSE,NA,"1198982814177337344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FerozKh05245476",200,TRUE,FALSE,NA,NA
"302","RT @OpIndia_com: Ever since the verdict was delivered, there has been continuous efforts to keep the Ayodhya verdict in the news.
https://t…",FALSE,0,NA,2019-11-25 15:11:18,FALSE,NA,"1198982499340148736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheThir09952551",26,TRUE,FALSE,NA,NA
"303","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 15:11:11,FALSE,NA,"1198982469577428995",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haroonsheikh786",200,TRUE,FALSE,NA,NA
"304","RT @harriszargar: I write in @NewFrame_News how the Ayodhya verdict marks the moment of #India's slide into an illiberal majoritarian natio…",FALSE,0,NA,2019-11-25 15:10:26,FALSE,NA,"1198982279600779266",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","riyazulkhaliq",6,TRUE,FALSE,NA,NA
"305","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 15:09:25,FALSE,NA,"1198982023832096770",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","saadooni0112",200,TRUE,FALSE,NA,NA
"306","#MannKiBaat
Ayodhya verdict proved that for 130 crore Indians, national interest is supreme: PM
https://t.co/Qxt9f6DY69
via NaMo App",FALSE,0,NA,2019-11-25 15:09:02,FALSE,NA,"1198981927471996928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Abhishe62618429",0,FALSE,FALSE,NA,NA
"307","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 15:09:00,FALSE,NA,"1198981920887054336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ArifCRafiq",200,TRUE,FALSE,NA,NA
"308","RT @OpIndia_com: Ever since the verdict was delivered, there has been continuous efforts to keep the Ayodhya verdict in the news.
https://t…",FALSE,0,NA,2019-11-25 15:08:39,FALSE,NA,"1198981833838358528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AryanSayNo",26,TRUE,FALSE,NA,NA
"309","RT @Rameshkedia2: Bhakt- These two events are not related to each other.

We-then how modi related to ayodhya verdict

Bhakt- hahahaha 
#BJ…",FALSE,0,NA,2019-11-25 15:08:08,FALSE,NA,"1198981700312649731",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MilindMWarade",21,TRUE,FALSE,NA,NA
"310","RT @TodayVerdict: THE AYODHYA VERDICT pronounced by Supreme Court is on stands very soon. It is going to be published in THE VERDICT TODAY…",FALSE,0,NA,2019-11-25 15:08:02,FALSE,NA,"1198981677210406912",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","anurag1881",1,TRUE,FALSE,NA,NA
"311","RT @OpIndia_com: Ever since the verdict was delivered, there has been continuous efforts to keep the Ayodhya verdict in the news.
https://t…",FALSE,0,NA,2019-11-25 15:07:55,FALSE,NA,"1198981647733084161",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BishtBishtseema",26,TRUE,FALSE,NA,NA
"312","#MannKiBaat
Referring to the Ayodhya verdict, PM Modi appreciated how the country has moved ahead on a new path, wi… https://t.co/T6HIH8mEdG",FALSE,0,NA,2019-11-25 15:07:45,TRUE,NA,"1198981605680807936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Abhishe62618429",0,FALSE,FALSE,NA,NA
"313","RT @OpIndia_com: Ever since the verdict was delivered, there has been continuous efforts to keep the Ayodhya verdict in the news.
https://t…",FALSE,0,NA,2019-11-25 15:07:41,FALSE,NA,"1198981587200643074",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Amitanandnayaka",26,TRUE,FALSE,NA,NA
"314","RT @OpIndia_com: Ever since the verdict was delivered, there has been continuous efforts to keep the Ayodhya verdict in the news.
https://t…",FALSE,0,NA,2019-11-25 15:07:31,FALSE,NA,"1198981545345740800",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ravibhu09",26,TRUE,FALSE,NA,NA
"315","RT @OpIndia_com: Ever since the verdict was delivered, there has been continuous efforts to keep the Ayodhya verdict in the news.
https://t…",FALSE,0,NA,2019-11-25 15:07:19,FALSE,NA,"1198981497774055424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnandKu47907625",26,TRUE,FALSE,NA,NA
"316","RT @OpIndia_com: Ever since the verdict was delivered, there has been continuous efforts to keep the Ayodhya verdict in the news.
https://t…",FALSE,0,NA,2019-11-25 15:06:51,FALSE,NA,"1198981378634731521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","boytoy0001",26,TRUE,FALSE,NA,NA
"317","RT @mkatju: Disillusion urself about judiciary. It has largely surrendered to executive as obvious from disgraceful Ayodhya verdict,sending…",FALSE,0,NA,2019-11-25 15:05:55,FALSE,NA,"1198981142524776448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","suri_anil",653,TRUE,FALSE,NA,NA
"318","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 15:05:38,FALSE,NA,"1198981072773664774",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DrShehzadArif",200,TRUE,FALSE,NA,NA
"319","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 15:05:29,FALSE,NA,"1198981035092054016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FarahiShabina",200,TRUE,FALSE,NA,NA
"320","RT @Rameshkedia2: Bhakt- These two events are not related to each other.

We-then how modi related to ayodhya verdict

Bhakt- hahahaha 
#BJ…",FALSE,0,NA,2019-11-25 15:05:28,FALSE,NA,"1198981029496791042",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","prabha_j",21,TRUE,FALSE,NA,NA
"321","RT @AskAnshul: Sunni Waqf Board lawyer Zafaryab Jilani has said that Ayodhya verdict is against Sharia law

Earlier, Ex Vice President Hami…",FALSE,0,NA,2019-11-25 15:04:59,FALSE,NA,"1198980908470145029",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amitjk13",5298,TRUE,FALSE,NA,NA
"322","RT @OpIndia_com: Ever since the verdict was delivered, there has been continuous efforts to keep the Ayodhya verdict in the news.
https://t…",FALSE,0,NA,2019-11-25 15:04:23,FALSE,NA,"1198980760281042946",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mseejoy",26,TRUE,FALSE,NA,NA
"323","RT @OpIndia_com: Ever since the verdict was delivered, there has been continuous efforts to keep the Ayodhya verdict in the news.
https://t…",FALSE,0,NA,2019-11-25 15:04:20,FALSE,NA,"1198980746045804546",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IndiaAtWar",26,TRUE,FALSE,NA,NA
"324","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 15:03:37,FALSE,NA,"1198980566898692099",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JathigalIllai",200,TRUE,FALSE,NA,NA
"325","Good Mann Ki Baat: PM Modi thanks people for 'spirit of unity' after Ayodhya verdict https://t.co/e2H9fQFw1k via @timesofindia",FALSE,0,NA,2019-11-25 15:03:32,FALSE,NA,"1198980545922752512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","umashan21687109",0,FALSE,FALSE,NA,NA
"326","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 15:02:29,FALSE,NA,"1198980282382073856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_KashmiriPundit",200,TRUE,FALSE,NA,NA
"327","THE AYODHYA VERDICT pronounced by Supreme Court is on stands very soon. It is going to be published in THE VERDICT… https://t.co/nzvuI96oBk",FALSE,1,NA,2019-11-25 15:02:14,TRUE,NA,"1198980215558459392",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TodayVerdict",1,FALSE,FALSE,NA,NA
"328","RT @OpIndia_com: Ever since the verdict was delivered, there has been continuous efforts to keep the Ayodhya verdict in the news.
https://t…",FALSE,0,NA,2019-11-25 15:01:46,FALSE,NA,"1198980098214359040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shakthigj",26,TRUE,FALSE,NA,NA
"329","RT @OpIndia_com: Ever since the verdict was delivered, there has been continuous efforts to keep the Ayodhya verdict in the news.
https://t…",FALSE,0,NA,2019-11-25 15:01:38,FALSE,NA,"1198980067595976704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sharo_2k",26,TRUE,FALSE,NA,NA
"330","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 15:01:27,FALSE,NA,"1198980018635886592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MeAdnanSiddiqui",200,TRUE,FALSE,NA,NA
"331","RT @OpIndia_com: Ever since the verdict was delivered, there has been continuous efforts to keep the Ayodhya verdict in the news.
https://t…",FALSE,0,NA,2019-11-25 15:01:24,FALSE,NA,"1198980006203944961",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TheVThakran",26,TRUE,FALSE,NA,NA
"332","RT @OpIndia_com: Ever since the verdict was delivered, there has been continuous efforts to keep the Ayodhya verdict in the news.
https://t…",FALSE,0,NA,2019-11-25 15:01:19,FALSE,NA,"1198979985509191680",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Siddhar73047508",26,TRUE,FALSE,NA,NA
"333","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 15:01:13,FALSE,NA,"1198979963061297153",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IndianBoy092",200,TRUE,FALSE,NA,NA
"334","RT @harriszargar: I write in @NewFrame_News how the Ayodhya verdict marks the moment of #India's slide into an illiberal majoritarian natio…",FALSE,0,NA,2019-11-25 15:01:13,FALSE,NA,"1198979962340020225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","immadn",6,TRUE,FALSE,NA,NA
"335","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 15:00:49,FALSE,NA,"1198979862263779328",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","haque_shahidul",200,TRUE,FALSE,NA,NA
"336","RT @OpIndia_com: Ever since the verdict was delivered, there has been continuous efforts to keep the Ayodhya verdict in the news.
https://t…",FALSE,0,NA,2019-11-25 15:00:42,FALSE,NA,"1198979833071452161",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","VB_Subrahmanyam",26,TRUE,FALSE,NA,NA
"337","RT @thewire_in: ""Have we not learnt through bitter experience that in any communal conflict, it is the poor Muslim who pays the price?"" 

A…",FALSE,0,NA,2019-11-25 15:00:01,FALSE,NA,"1198979660496932865",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Being_SyedFaraz",39,TRUE,FALSE,NA,NA
"338","Ever since the verdict was delivered, there has been continuous efforts to keep the Ayodhya verdict in the news.
https://t.co/zjr5wI3JvH",FALSE,74,NA,2019-11-25 15:00:00,FALSE,NA,"1198979656679968768",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","OpIndia_com",26,FALSE,FALSE,NA,NA
"339","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 14:59:28,FALSE,NA,"1198979521849876485",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MohdZee85631110",200,TRUE,FALSE,NA,NA
"340","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 14:58:55,FALSE,NA,"1198979381621936128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PassionateCule",200,TRUE,FALSE,NA,NA
"341","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 14:58:20,FALSE,NA,"1198979237333676043",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rubbish3000",200,TRUE,FALSE,NA,NA
"342","Sunni Waqf Board meeting on Ayodhya verdict today
https://t.co/9pNM6THTSF",FALSE,0,NA,2019-11-25 14:58:17,FALSE,NA,"1198979224217870343",NA,"<a href=""https://www.hindustantimes.com/"" rel=""nofollow"">ht-twitter-handler</a>","HindustanTimes",0,FALSE,FALSE,NA,NA
"343","RT @PawanKalyan: My heartfelt Congratulations! to 
‘India Ahead’ channel.Wishing you very best.

On most important day in Indian History -…",FALSE,0,NA,2019-11-25 14:58:13,FALSE,NA,"1198979206148849667",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VjChintu1",2745,TRUE,FALSE,NA,NA
"344","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 14:57:01,FALSE,NA,"1198978905912143872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IdrisAh96305607",200,TRUE,FALSE,NA,NA
"345","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 14:56:48,FALSE,NA,"1198978848584454144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ahmedtells",200,TRUE,FALSE,NA,NA
"346","Mann Ki Baat: PM Modi thanks people for 'spirit of unity' after Ayodhya verdict
https://t.co/bJmynuWxXE

via NaMo A… https://t.co/T3KZqNzj4z",FALSE,0,NA,2019-11-25 14:56:20,TRUE,NA,"1198978733538861056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamsunnydevsas",0,FALSE,FALSE,NA,NA
"347","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 14:54:32,FALSE,NA,"1198978280071868416",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","chaupaaukhau",200,TRUE,FALSE,NA,NA
"348","RT @mkatju: Disillusion urself about judiciary. It has largely surrendered to executive as obvious from disgraceful Ayodhya verdict,sending…",FALSE,0,NA,2019-11-25 14:54:02,FALSE,NA,"1198978153621753857",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","connectjpp",653,TRUE,FALSE,NA,NA
"349","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 14:52:57,FALSE,NA,"1198977880958464000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alihawaldar12",200,TRUE,FALSE,NA,NA
"350","PM Modi: Country moving forward with fresh hopes after Ayodhya verdict
https://t.co/BHpovDK1Oe

via NaMo App https://t.co/OTROEIeRdD",FALSE,0,NA,2019-11-25 14:52:01,FALSE,NA,"1198977644605239297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamsunnydevsas",0,FALSE,FALSE,NA,NA
"351","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 14:51:26,FALSE,NA,"1198977498282774528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","261PS",200,TRUE,FALSE,NA,NA
"352","RT @PawanKalyan: My heartfelt Congratulations! to 
‘India Ahead’ channel.Wishing you very best.

On most important day in Indian History -…",FALSE,0,NA,2019-11-25 14:51:10,FALSE,NA,"1198977434252664833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sun_deepak",2745,TRUE,FALSE,NA,NA
"353","RT @AskAnshul: Sunni Waqf Board lawyer Zafaryab Jilani has said that Ayodhya verdict is against Sharia law

Earlier, Ex Vice President Hami…",FALSE,0,NA,2019-11-25 14:50:48,FALSE,NA,"1198977341239832577",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","harsh_shk",5298,TRUE,FALSE,NA,NA
"354","#MannKiBaat
Ayodhya verdict proved that for 130 crore Indians, national interest is supreme: PM
https://t.co/iPhGkoRDhL
via NaMo App",FALSE,0,NA,2019-11-25 14:50:16,FALSE,NA,"1198977205897809921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","osrmurtyvbmd1",0,FALSE,FALSE,NA,NA
"355","RT @vijayrupanibjp: PM Modi: Country moving forward with fresh hopes after Ayodhya verdict
https://t.co/jbyamusdmY

via NaMo App",FALSE,0,NA,2019-11-25 14:50:08,FALSE,NA,"1198977172846850049",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dhirendr_gadhvi",55,TRUE,FALSE,NA,NA
